open_time,open,high,low,close,close_time
1708992000000,54498.34132112,57572.16441907,54470.29449787,57051.32099798,1709078399999
1709078400000,57051.51292328,64007.83716547,56714.98495496,62476.94225696,1709164799999
1709164800000,62478.00470721,63656.18682906,60380.33902216,61177.20655836,1709251199999
1709251200000,61174.90114141,63121.12191688,60795.85902222,62412.23099892,1709337599999
1709337600000,62413.11761064,62459.68109462,61616.20860271,62025.82324779,1709423999999
1709424000000,62025.81491029,63248.21014197,61393.1343792,63136.31216083,1709510399999
1709510400000,63138.2237661,68519.91778608,62529.56778507,68293.76465984,1709596799999
1709596800000,68297.16329751,69112.5164096,59619.49878029,63797.87646142,1709683199999
1709683200000,63796.68667767,67651.09840772,62845.58827473,66103.25348805,1709769599999
1709769600000,66103.45289583,68031.33440003,65634.45074772,66893.05568357,1709855999999
1709856000000,66893.42113987,70024.85095824,66172.54407989,68222.12798747,1709942399999
1709942400000,68222.7762028,68625.76298051,67978.82910121,68409.08777016,1710028799999
1710028800000,68409.00193575,69965.87612998,68195.84209243,69006.78066991,1710115199999
1710115200000,69007.10612446,72829.27467634,67314.42011209,72073.74785518,1710201599999
1710201600000,72073.38529603,72918.75152593,68661.55479648,71436.77565799,1710287999999
1710288000000,71435.49242816,73637.1605795,71316.21688566,73094.43322367,1710374399999
1710374400000,73094.52673676,73768.46905223,68559.51585856,71367.02593953,1710460799999
1710460800000,71367.67160285,72368.87173422,65603.25441544,69486.3687426,1710547199999
1710547200000,69490.51982804,70043.71477416,64854.22721033,65268.99924368,1710633599999
1710633600000,65268.82120943,68872.13101316,64544.76357118,68367.85653125,1710719999999
1710720000000,68366.76318946,68917.99336143,66578.85310626,67601.3285417,1710806399999
1710806400000,67601.57520836,68108.46411196,61545.49658569,61938.06459478,1710892799999
1710892800000,61937.90277238,68126.04204644,60805.1929468,67871.34404965,1710979199999
1710979200000,67868.92753346,68217.77101672,64564.68873073,65506.91322887,1711065599999
1711065600000,65506.59274153,66658.39052715,62341.41680614,63796.66227709,1711151999999
1711152000000,63797.18186734,65992.83570305,63038.53469507,64005.09902934,1711238399999
1711238400000,64005.94583123,67631.7610429,63812.07370088,67220.60637697,1711324799999
1711324800000,67223.23568388,71145.32232152,66402.16562731,69882.73682595,1711411199999
1711411200000,69872.81318049,71546.7574611,69322.54145764,69989.77822097,1711497599999
1711497600000,69990.13070423,71716.76541555,68387.62128818,69442.46733431,1711583999999
1711584000000,69441.82553173,71561.25300088,68873.39585758,70790.72538195,1711670399999
1711670400000,70791.0354026,70920.87406108,69048.66947191,69887.00719844,1711756799999
1711756800000,69886.98885781,70345.94614273,69580.97144435,69626.30945046,1711843199999
1711843200000,69626.30445046,71397.73231483,69602.68934705,71318.60438803,1711929599999
1711929600000,71316.11470578,71319.79370767,68100.63495387,69684.7556923,1712015999999
1712016000000,69684.34211783,69703.23053327,64593.14218845,65471.40979731,1712102399999
1712102400000,65477.95393484,66921.2813581,64532.00148189,65978.00298814,1712188799999
1712188800000,65979.49767967,69320.70647192,65078.22910674,68516.96368885,1712275199999
1712275200000,68517.23523941,68751.55545814,65992.22887796,67847.9392606,1712361599999
1712361600000,67847.60759339,69682.09347929,67486.96974435,68909.68265961,1712447999999
1712448000000,68911.8173269,70296.71137044,68851.04078956,69351.03948842,1712534399999
1712534400000,69349.77344387,72756.27150016,69059.30117621,71632.95024132,1712620799999
1712620800000,71634.07217569,71759.04924454,68225.25390515,69130.50073482,1712707199999
1712707200000,69129.92434526,71176.65696944,67504.3584166,70646.92470868,1712793599999
1712793600000,70647.89596896,71292.86907578,69572.00909501,70035.49619759,1712879999999
1712880000000,70034.93933714,71256.7475871,65396.14548523,67134.38391776,1712966399999
1712966400000,67130.88845804,67927.15535909,60985.70999845,64001.07198733,1713052799999
1713052800000,64008.82234703,65874.04463372,62187.29463736,65748.02202615,1713139199999
1713139200000,65747.94361632,66906.03868538,62333.37156405,63451.56221851,1713225599999
1713225600000,63451.68893214,64371.98862393,61682.8092115,63832.07649886,1713311999999
1713312000000,63831.20983219,64509.92656745,59719.9948918,61294.84599833,1713398399999
1713398400000,61295.61811458,64156.06250538,60842.06901925,63507.83289524,1713484799999
1713484800000,63508.02211041,65487.14565913,59630.03136732,63851.263406,1713571199999
1713571200000,63851.33787495,65448.88328813,63142.45307805,64982.34689479,1713657599999
1713657600000,64982.02022812,65731.44011978,64269.14020452,64962.93244584,1713743999999
1713744000000,64962.9316122,67265.92858958,64538.72500824,66860.35359011,1713830399999
1713830400000,66859.75719399,67221.58513672,65845.76810279,66432.27419532,1713916799999
1713916800000,66431.65624432,67091.8184848,63580.70830098,64264.2492679,1714003199999
1714003200000,64264.66752993,65295.20806059,62788.11424625,64504.38109997,1714089599999
1714089600000,64504.28276676,64802.69054582,63323.75212823,63760.52583225,1714175999999
1714176000000,63761.07994699,63929.36153053,62434.95348224,63430.82275014,1714262399999
1714262400000,63430.83536171,64355.63607481,62804.58404535,63128.1846793,1714348799999
1714348800000,63127.89260806,64214.25234063,61805.42363408,63864.19753366,1714435199999
1714435200000,63868.24306181,64733.29363989,59155.6644333,60667.67561137,1714521599999
1714521600000,60666.8854045,60825.076454,56559.15903331,58308.3956071,1714607999999
1714608000000,58308.7878402,59634.60305516,56962.03215147,59100.86526267,1714694399999
1714694400000,59101.32083806,63374.64394826,58847.76094776,62915.2949406,1714780799999
1714780800000,62915.28330304,64558.76154767,62606.61713114,63923.26092147,1714867199999
1714867200000,63922.36909986,64663.63200064,62929.63993015,64062.77687227,1714953599999
1714953600000,64062.77854023,65521.53589054,62734.22173456,63196.04743618,1715039999999
1715040000000,63197.84985935,64423.9226076,62296.05448187,62344.72539191,1715126399999
1715126400000,62345.18467982,63040.584277,60887.857626,61208.81445689,1715212799999
1715212800000,61206.19809803,63438.00031934,60650.01990474,63099.30901676,1715299199999
1715299200000,63099.30850516,63492.63886317,60215.75317549,60798.6388498,1715385599999
1715385600000,60797.82482158,61505.99618342,60497.1161157,60840.5201586,1715471999999
1715472000000,60840.5201586,61875.58016365,60633.05002236,61463.93263918,1715558399999
1715558400000,61464.17172123,63464.22857672,60780.68371554,62948.5434238,1715644799999
1715644800000,62948.38602757,63116.54148308,61129.0420049,61571.87456074,1715731199999
1715731200000,61570.87122741,66476.3839154,61339.66629666,66252.6016566,1715817599999
1715817600000,66252.56827451,66737.84527677,64632.08325523,65264.90880297,1715903999999
1715904000000,65265.92713631,67485.6238432,65139.18336866,67074.97688525,1715990399999
1715990400000,67074.45982075,67411.6097639,66647.42300215,66924.87130569,1716076799999
1716076800000,66924.87221496,67712.42797685,65901.61046905,66283.81184341,1716163199999
1716163200000,66283.8101764,71530.70579415,66089.80784812,71436.74356721,1716249599999
1716249600000,71439.21050796,71966.36333841,69161.78471423,70138.23972101,1716335999999
1716336000000,70138.421387,70645.9555903,68945.08930821,69140.48706448,1716422399999
1716422400000,69140.48539834,70053.91127905,66342.94482138,67967.78128733,1716508799999
1716508800000,67966.21815302,69262.22266803,66627.43303611,68557.69451878,1716595199999
1716595200000,68557.71733732,69597.10461372,68510.80027261,69299.99353385,1716681599999
1716681600000,69300.15686671,69525.43168628,68203.90972327,68495.98636902,1716767999999
1716768000000,68496.18233687,70625.55349493,68234.77609914,69399.64616167,1716854399999
1716854400000,69398.91706223,69547.95232239,67240.82143507,68356.35469301,1716940799999
1716940800000,68356.45501552,68879.90939757,67126.4561903,67599.62027473,1717027199999
1717027200000,67599.47995257,69504.71755413,67126.9873311,68341.60136189,1717113599999
1717113600000,68342.01142696,69011.85018854,66638.16050372,67493.77959988,1717199999999
1717200000000,67494.62098725,67833.05519066,67383.86221176,67718.00614954,1717286399999
1717286400000,67718.00614954,68419.80956628,67282.63668457,67750.34963579,1717372799999
1717372800000,67750.37638448,70272.25813395,67586.73256243,68803.8230533,1717459199999
1717459200000,68803.83471827,71072.82021969,68558.81377732,70548.20399535,1717545599999
1717545600000,70548.48362534,71765.7674728,70386.34489197,71114.53352633,1717631999999
1717632000000,71114.24861378,71639.53316378,70123.05959468,70785.94748361,1717718399999
1717718400000,70785.82736375,71948.55467467,68494.50394659,69339.55604927,1717804799999
1717804800000,69339.50581606,69561.27434198,69164.01769371,69308.64491266,1717891199999
1717891200000,69308.84373406,69834.12020864,69136.07691494,69637.13663718,1717977599999
1717977600000,69637.13663718,70169.67771279,69176.69839194,69510.72430439,1718063999999
1718064000000,69509.60763837,69552.37862689,66065.50265728,67310.35940358,1718150399999
1718150400000,67310.62117915,70008.85059942,66897.55021911,68250.03643153,1718236799999
1718236800000,68250.22141363,68387.33253032,66263.26101602,66744.58424325,1718323199999
1718323200000,66744.78758954,67337.803339,65038.15382731,66014.03382106,1718409599999
1718409600000,66014.05583473,66425.50151459,65834.95096376,66191.35922753,1718495999999
1718496000000,66191.36195347,66928.27347973,66010.6106152,66642.14637723,1718582399999
1718582400000,66641.94856703,67269.49116095,65083.86766489,66492.02594739,1718668799999
1718668800000,66492.13991233,66575.97492542,64068.54583894,65171.40098675,1718755199999
1718755200000,65171.84265175,65734.57995418,64676.08553207,64972.70807335,1718841599999
1718841600000,64972.62082537,66488.93470735,64552.82130428,64850.60389119,1718927999999
1718928000000,64850.52387977,65058.84543605,63392.54647758,64142.67002063,1719014399999
1719014400000,64142.66835396,64522.76136363,63946.03932044,64263.06966037,1719100799999
1719100800000,64262.99485217,64519.72371217,63168.33533306,63196.36343702,1719187199999
1719187200000,63196.94676999,63355.38452776,58500.29603244,60279.32647736,1719273599999
1719273600000,60280.56821324,62382.54564545,60246.15195161,61810.39763171,1719359999999
1719360000000,61810.33456206,62482.82808988,60705.48348471,60845.73632068,1719446399999
1719446400000,60845.85719683,62357.71354317,60596.21428081,61657.95781062,1719532799999
1719532800000,61657.95614524,62186.69701393,59982.5544735,60334.37163061,1719619199999
1719619200000,60334.3699671,61160.97154302,60333.95496394,60928.57550666,1719705599999
1719705600000,60928.59895335,62978.02514925,60631.90945331,62686.49083833,1719791999999
1719792000000,62686.54769004,63820.73959289,62496.54674082,62866.03656565,1719878399999
1719878400000,62866.03656565,63243.79730739,61770.62929777,62079.68045653,1719964799999
1719964800000,62079.98396044,62230.77208471,59391.12741383,60177.87414493,1720051199999
1720051200000,60177.87581066,60459.33292028,56753.49709196,57056.13273427,1720137599999
1720137600000,57056.76626016,57533.66174809,53540.20776542,56661.93937498,1720223999999
1720224000000,56661.67646389,58494.50762338,56064.84360476,58261.71577147,1720310399999
1720310400000,58262.36163996,58464.9990157,55770.8531149,55895.16829774,1720396799999
1720396800000,55894.77168027,58230.59529092,54343.38802935,56744.24727708,1720483199999
1720483200000,56744.24727708,58304.44783858,56329.4467194,58083.17549641,1720569599999
1720569600000,58083.37802193,59487.56203989,57204.8780423,57762.2361075,1720655999999
1720656000000,57762.10360887,59443.11522251,57108.906745,57367.54923587,1720742399999
1720742400000,57368.6361127,58564.84398885,56573.76401615,57936.31560019,1720828799999
1720828800000,57936.34896036,59900.47180622,57812.45784321,59260.85791911,1720915199999
1720915200000,59260.85791911,61445.15758328,59255.87757711,60842.78447069,1721001599999
1721001600000,60843.50592754,64955.16393105,60703.94358039,64791.43113203,1721087999999
1721088000000,64787.48149437,65414.18878505,62443.23042759,65095.37619715,1721174399999
1721174400000,65100.76615056,66150.92024945,63900.31880174,64111.52294786,1721260799999
1721260800000,64110.65212855,65127.85146169,63250.77060272,63980.91006025,1721347199999
1721347200000,63981.65512432,67446.33218323,63320.2403264,66715.60476949,1721433599999
1721433600000,66716.6797552,67628.60244569,66295.08964854,67176.88851139,1721519999999
1721520000000,67178.06198682,68390.05302136,65851.6420252,68192.70937234,1721606399999
1721606400000,68194.10603976,68501.25321079,66611.61491102,67591.33367917,1721692799999
1721692800000,67591.31726887,67805.54348792,65497.73518826,65977.18729007,1721779199999
1721779200000,65976.09715821,67146.18111121,65151.37394542,65381.1989948,1721865599999
1721865600000,65376.32982653,66165.46383528,63460.87049125,65809.3053723,1721951999999
1721952000000,65809.31953886,68235.84950322,65744.45058817,67949.78821434,1722038399999
1722038400000,67949.94477987,69443.53691462,66718.07970358,67928.82535417,1722124799999
1722124800000,67930.43280626,68341.2008238,67099.81445635,68259.30953377,1722211199999
1722211200000,68259.14954661,70048.51895509,66492.73531632,66787.17012526,1722297599999
1722297600000,66787.14762512,67020.02540184,65347.92319882,66187.73888493,1722383999999
1722384000000,66187.47814936,66846.67535046,64532.99861982,64641.30136586,1722470399999
1722470400000,64640.35125726,65619.84080387,62284.39596028,65333.96279179,1722556799999
1722556800000,65332.7811268,65572.27729864,61197.13599668,61451.72099992,1722643199999
1722643200000,61451.36212309,62179.80677671,59864.31493669,60708.13991221,1722729599999
1722729600000,60708.03158,61108.15805705,57246.09214505,58156.96117602,1722815999999
1722816000000,58156.48289137,58297.72938369,49186.13578311,54043.41945959,1722902399999
1722902400000,54055.19998357,57087.78305474,54007.36522252,56081.87899814,1722988799999
1722988800000,56078.96358476,57756.36240859,54605.43368958,55153.64609635,1723075199999
1723075200000,55159.36452397,62723.41422651,54764.625601,61719.53574221,1723161599999
1723161600000,61721.19131215,61763.94746124,59586.91296654,60876.34398237,1723247999999
1723248000000,60878.21834366,61506.03426165,60283.00660205,60956.89122966,1723334399999
1723334400000,60956.89122966,61813.6278909,58352.31102443,58730.05868888,1723420799999
1723420800000,58728.87447583,60713.91450487,57694.08575157,59379.00536497,1723507199999
1723507200000,59380.15600897,61597.83009255,58472.96929669,60620.99283666,1723593599999
1723593600000,60620.71202217,61749.92750927,58477.39644078,58715.32100886,1723679999999
1723680000000,58712.95968564,59872.22294637,56158.75767871,57567.78666219,1723766399999
1723766400000,57566.31603676,59862.84543207,57122.32007247,58898.14154828,1723852799999
1723852800000,58898.524903,59730.28971631,58848.98982362,59507.3289157,1723939199999
1723939200000,59507.4022668,60300.56410886,58453.84856324,58462.61276213,1724025599999
1724025600000,58462.61026068,59647.24465069,57861.71016968,59487.9894221,1724111999999
1724112000000,59487.90097982,61430.44803761,58641.80847614,59055.61023242,1724198399999
1724198400000,59054.06667076,61856.01420098,58846.62052848,61187.58159377,1724284799999
1724284800000,61187.53323241,61427.56158365,59799.2529089,60406.0167432,1724371199999
1724371200000,60406.59618063,64985.19247565,60375.26458086,64102.76733518,1724457599999
1724457600000,64102.65713906,64523.6657905,63610.32368544,64195.84113254,1724543999999
1724544000000,64195.68019668,65025.18269423,63839.86769268,64275.79155728,1724630399999
1724630400000,64275.02431562,64524.94123998,62853.42248052,62874.22813126,1724716799999
1724716800000,62873.43876137,63240.12490196,58091.53599359,59452.22395579,1724803199999
1724803200000,59454.78173762,60243.34469121,57915.32429409,59058.17710413,1724889599999
1724889600000,59067.26588359,61213.5577217,58780.31367211,59404.63974917,1724975999999
1724976000000,59403.32877571,59908.1677745,57803.0609882,59157.75989329,1725062399999
1725062400000,59158.57534357,59485.86487264,58786.8599699,59009.89408915,1725148799999
1725148800000,59009.14865705,59109.21618255,57241.19329494,57339.91768607,1725235199999
1725235200000,57336.27631902,59460.55515749,57164.24578955,59174.36721192,1725321599999
1725321600000,59175.11332064,59851.81838637,57457.09546536,57523.22232681,1725407999999
1725408000000,57520.79610947,58545.88048175,55689.95669129,58000.70413643,1725494399999
1725494400000,58000.77401755,58354.74211607,55687.07619565,56195.25783757,1725580799999
1725580800000,56193.46596943,57009.69413169,52599.42584009,53989.93159513,1725667199999
1725667200000,53990.0666588,54879.45257166,53778.31273029,54186.9941973,1725753599999
1725753600000,54186.08287653,55342.23349374,53659.47849465,54907.91667716,1725839999999
1725840000000,54908.05712416,58046.50357825,54620.62741916,57067.77295817,1725926399999
1725926400000,57069.06674851,58067.02428065,56423.10858576,57647.99820194,1726012799999
1726012800000,57648.47626854,58017.16956428,55597.07255289,57355.80255124,1726099199999
1726099200000,57353.14990427,58573.57683865,57343.06854079,58170.14222746,1726185599999
1726185600000,58170.04556184,60679.00065838,57666.99064898,60556.77680473,1726271999999
1726272000000,60556.79348648,60667.58383602,59513.32159753,60039.34115152,1726358399999
1726358400000,60039.69725022,60419.43715046,58738.75152445,59141.25662651,1726444799999
1726444800000,59141.2557932,59243.96601444,57532.79786212,58217.32095376,1726531199999
1726531200000,58217.32095376,61343.87241243,57654.37105143,60326.69767874,1726617599999
1726617600000,60327.03188105,61808.40230778,59200.06068599,61782.97096618,1726703999999
1726704000000,61785.49480907,63893.39525384,61610.34031252,62979.65244579,1726790399999
1726790400000,62979.1307966,64147.54937821,62368.39355417,63214.19991359,1726876799999
1726876800000,63214.0107471,63554.46900231,62774.22991196,63374.03477594,1726963199999
1726963200000,63374.0133067,64025.36547114,62415.43629194,63597.14630811,1727049599999
1727049600000,63598.38490211,64758.93446949,62610.22808757,63367.28769077,1727135999999
1727136000000,63367.01667345,64713.63288317,62755.94051979,64296.57971919,1727222399999
1727222400000,64296.65475255,64836.81614443,62947.63496159,63169.67220134,1727308799999
1727308800000,63169.57800855,65830.15220348,62693.19840307,65211.53087236,1727395199999
1727395200000,65211.47500231,66495.73405464,64867.86581659,65817.17474133,1727481599999
1727481600000,65817.45307575,66288.43889539,65475.91001689,65877.39444499,1727567999999
1727568000000,65876.35044961,66107.80081255,65474.35230986,65622.22188244,1727654399999
1727654400000,65622.22188244,65657.73697215,62886.28847279,63343.98538024,1727740799999
1727740800000,63343.90704844,64142.09981232,60193.81312506,60843.1284737,1727827199999
1727827200000,60836.23912921,62383.58665313,60018.43906761,60670.56029633,1727913599999
1727913600000,60669.96442754,61501.24674409,59891.79700556,60779.12078557,1727999999999
1728000000000,60779.78440485,62505.45678307,60493.94558231,62114.50538758,1728086399999
1728086400000,62115.69206711,62387.15169558,61706.63667372,62063.33065047,1728172799999
1728172800000,62063.32981716,62980.88358299,61814.74232724,62819.92913701,1728259199999
1728259200000,62819.14155325,64465.72870454,62137.79992001,62222.15386968,1728345599999
1728345600000,62222.46218452,63192.17695782,61861.21421636,62148.25678974,1728431999999
1728432000000,62146.32540326,62526.3537515,60289.16933492,60600.50367511,1728518399999
1728518400000,60599.82906177,61273.27669293,58897.25773398,60288.3526346,1728604799999
1728604800000,60288.32942509,63417.82801246,60036.6205028,62527.8042249,1728691199999
1728691200000,62528.26837184,63491.86818716,62475.86927705,63224.30057712,1728777599999
1728777600000,63224.22222126,63302.61549617,62068.25117168,62879.47020319,1728863999999
1728864000000,62879.34507766,66506.4052414,62446.13470648,66089.58740951,1728950399999
1728950400000,66089.88491397,67923.97589831,64810.7002331,67066.04532011,1729036799999
1729036800000,67066.04698646,68400.78080966,66770.06979064,67619.86766967,1729123199999
1729123200000,67619.78801407,67933.54321361,66661.7282508,67404.04796291,1729209599999
1729209600000,67403.60057264,68987.92826175,67170.0851018,68417.10925241,1729295999999
1729296000000,68417.40001796,68676.22413436,68014.1091353,68363.3902365,1729382399999
1729382400000,68363.85017891,69380.42615872,68094.62494342,69015.90865999,1729468799999
1729468800000,69018.38532666,69500.04435694,66836.15658601,67364.39135146,1729555199999
1729555200000,67364.43139451,67798.79381918,66580.0687817,67391.92452809,1729641599999
1729641600000,67391.04081014,67420.74806811,65190.45285498,66616.12930549,1729727999999
1729728000000,66616.11265463,68808.12332028,66465.87224577,68157.96604556,1729814399999
1729814400000,68157.96854397,68733.75176079,65549.33868364,66600.76413459,1729900799999
1729900800000,66600.71742475,67368.48013232,66368.0928005,67013.04698341,1729987199999
1729987200000,67013.04615118,68262.54194823,66863.16752777,67962.75078295,1730073599999
1730073600000,67960.9355645,70237.30367831,67558.47514513,69936.38773734,1730159999999
1730160000000,69936.47261396,73597.02879158,69735.24693387,72711.29206683,1730246399999
1730246400000,72711.29123385,72959.59750798,71436.05386731,72358.86764791,1730332799999
1730332800000,72358.86598102,72675.33829774,69614.37939258,70230.51739962,1730419199999
1730419200000,70230.51906629,71605.2415998,68795.24603397,69471.91252256,1730505599999
1730505600000,69472.00253337,69903.51706243,69010.97105563,69348.68519919,1730591999999
1730592000000,69347.7210086,69360.96570051,67472.72143321,68761.68226951,1730678399999
1730678400000,68762.76140279,69472.56666977,66799.84944219,67830.91309926,1730764799999
1730764800000,67830.17333724,70547.50768884,67457.60044087,69378.27697816,1730851199999
1730851200000,69379.6385377,76425.93626328,69315.89108418,75629.07944714,1730937599999
1730937600000,75629.33719642,76894.33657511,74467.21465165,75895.66477217,1731023999999
1731024000000,75896.32520997,77226.71927342,75633.76359222,76550.34635962,1731110399999
1731110400000,76549.89776694,76928.26847219,75740.65586507,76706.34359003,1731196799999
1731196800000,76705.34164247,81487.96228623,76529.39318421,80405.68543775,1731283199999
1731283200000,80405.00993583,89606.46972773,80266.54774482,88720.61564061,1731369599999
1731369600000,88720.26472348,89991.61999286,85128.93925346,88012.91540592,1731455999999
1731456000000,88012.89483243,93436.50299907,86223.89388651,90481.11330002,1731542399999
1731542400000,90480.45932958,91789.8057029,86687.2265156,87315.22817643,1731628799999
1731628800000,87328.28152863,91874.19404358,87109.38440464,91052.30676031,1731715199999
1731715200000,91052.53039222,91784.12471786,90082.73184781,90585.61436986,1731801599999
1731801600000,90598.68095318,91442.01433269,88729.74127713,89863.19800603,1731887999999
1731888000000,89866.45641394,92622.21271713,89409.31064615,90515.14754521,1731974399999
1731974400000,90516.031439,93978.63931245,90409.28882704,92376.42517283,1732060799999
1732060800000,92376.44970706,94869.59889316,91578.19885855,94335.96481825,1732147199999
1732147200000,94339.06171573,98987.19728813,94088.98462807,98402.89524767,1732233599999
1732233600000,98402.94891191,99638.67350251,97167.4758633,98933.56670976,1732319999999
1732320000000,98933.84268392,98943.97378293,97210.83487295,97706.88938364,1732406399999
1732406400000,97707.36664931,98593.17446907,95751.92150797,97961.68172089,1732492799999
1732492800000,97961.5934255,98909.63233001,92634.76597065,93010.99010925,1732579199999
1732579200000,93008.76897527,95016.91871259,90790.7530415,91955.97982964,1732665599999
1732665600000,91957.22533916,97332.80809997,91790.89955558,95946.1811126,1732751999999
1732752000000,95944.92592891,96654.77847405,94686.89379213,95679.54151479,1732838399999
1732838400000,95679.34148368,98718.41748465,95408.4626147,97515.33638817,1732924799999
1732924800000,97513.82899472,97514.91416944,96145.62686543,96473.73536312,1733011199999
1733011200000,96473.73536201,97904.52825547,95764.30607791,97275.24294789,1733097599999
1733097600000,97275.28972282,98202.7652625,94465.81267678,95879.34120357,1733183999999
1733184000000,95879.52688359,96333.28234848,93645.37025978,95941.24252543,1733270399999
1733270400000,95941.47564184,99181.83483023,94675.60428036,98743.41137145,1733356799999
1733356800000,98731.59432837,103931.35629677,91448.60233877,97008.48991547,1733443199999
1733443200000,97006.76001045,102034.57980206,96401.61944765,99861.03743511,1733529599999
1733529600000,99862.74748914,100547.30700071,99019.74094037,99925.73383484,1733615999999
1733616000000,99925.61289133,101417.72059794,98742.17350914,101186.31555421,1733702399999
1733702400000,101186.54497989,101282.29103699,94330.60330852,97396.40970773,1733788799999
1733788800000,97362.26118476,98308.38612403,94303.36569611,96655.11280576,1733875199999
1733875200000,96654.7894201,101941.537997,95732.34533489,101164.99169912,1733961599999
1733961600000,101169.42764737,102521.66240238,99303.7404055,100019.20019096,1734047999999
1734048000000,100019.08019081,101893.68685953,99229.35006537,101417.69553985,1734134399999
1734134400000,101418.61053985,102624.29171551,100597.19080363,101385.11178433,1734220799999
